sale_id,order_id,customer_id,product_id,location_id,date_id,ship_mode,sales,quantity,discount,profit
4994,CA-2015-153038,RB-19645,OFF-LA-10004008,32,218,Standard Class,18.43,8,0.2,5.99
4995,CA-2015-153038,RB-19645,FUR-FU-10000221,32,218,Standard Class,20.32,5,0.2,3.56
4996,CA-2014-132227,SZ-20035,OFF-BI-10000962,165,131,Standard Class,52.06,4,0.2,18.87
4997,CA-2017-155824,KS-16300,OFF-AP-10000390,315,435,Standard Class,48.78,1,0.2,3.66
4998,CA-2017-155824,KS-16300,OFF-BI-10000014,315,435,Standard Class,13.09,4,0.7,-10.04
4999,CA-2016-129238,SC-20050,TEC-PH-10004120,63,1012,Standard Class,109.59,1,0.2,8.22
5000,CA-2016-129238,SC-20050,OFF-PA-10002764,63,1012,Standard Class,56.7,5,0.0,27.78
5001,CA-2017-159688,AB-10060,TEC-AC-10000736,26,918,Standard Class,79.99,1,0.0,28.8
5002,CA-2016-136126,EH-14125,OFF-SU-10000898,390,1013,Same Day,69.5,5,0.0,20.16
5003,CA-2016-136126,EH-14125,OFF-PA-10004327,390,1013,Same Day,191.6,4,0.0,91.97
5004,CA-2016-155033,CC-12475,OFF-PA-10000143,4,878,Standard Class,10.56,2,0.0,5.07
5005,CA-2014-156006,TM-21010,TEC-AC-10002550,130,1014,Second Class,47.79,3,0.0,16.25
5006,CA-2015-158659,SC-20695,OFF-ST-10003306,239,114,Second Class,714.3,5,0.0,207.15
5007,CA-2015-169796,Dp-13240,TEC-MA-10000045,46,530,Standard Class,2321.9,2,0.0,1114.51
5008,CA-2015-169796,Dp-13240,OFF-ST-10001505,46,530,Standard Class,17.94,3,0.0,3.05
5009,CA-2015-102876,LR-17035,OFF-BI-10004781,64,68,Standard Class,9.52,1,0.7,-6.98
5010,CA-2015-102876,LR-17035,TEC-PH-10002680,64,68,Standard Class,791.96,6,0.4,-131.99
5011,CA-2015-102876,LR-17035,OFF-BI-10000848,64,68,Standard Class,4.92,3,0.7,-3.94
5012,US-2017-139647,TS-21370,FUR-BO-10004467,52,944,First Class,209.98,7,0.7,-356.96
5013,US-2017-160465,SW-20350,OFF-BI-10001670,178,247,Standard Class,33.93,3,0.7,-22.62
5014,US-2017-160465,SW-20350,OFF-ST-10000136,178,247,Standard Class,222.32,7,0.2,25.01
5015,US-2017-160465,SW-20350,TEC-PH-10004522,178,247,Standard Class,210.56,6,0.4,-52.64
5016,CA-2014-153850,TH-21100,FUR-FU-10002960,214,157,Standard Class,35.17,7,0.2,9.67
5017,CA-2014-153850,TH-21100,TEC-PH-10002584,214,157,Standard Class,1502.38,4,0.4,-250.4
5018,CA-2014-127558,SS-20410,FUR-FU-10002505,142,648,First Class,10.11,3,0.0,3.24
5019,CA-2014-127558,SS-20410,TEC-AC-10003832,142,648,First Class,772.47,3,0.0,146.77
5020,CA-2014-127558,SS-20410,OFF-SU-10002537,142,648,First Class,20.46,2,0.0,5.32
5021,CA-2017-136511,MZ-17515,OFF-SU-10003505,165,722,Second Class,347.58,3,0.0,17.38
5022,CA-2016-133795,JE-15475,TEC-AC-10001465,89,123,Standard Class,72.64,2,0.0,21.79
5023,CA-2016-133795,JE-15475,TEC-AC-10003832,89,123,Standard Class,772.47,3,0.0,146.77
5024,CA-2016-133795,JE-15475,FUR-FU-10003731,89,123,Standard Class,39.92,4,0.0,11.18
5025,US-2017-130953,RF-19735,OFF-BI-10004828,337,571,Standard Class,33.48,2,0.0,16.41
5026,US-2017-130953,RF-19735,TEC-PH-10003012,337,571,Standard Class,461.97,3,0.0,133.97
5027,US-2017-130953,RF-19735,OFF-AP-10002311,337,571,Standard Class,137.62,2,0.0,60.55
5028,US-2017-130953,RF-19735,FUR-CH-10004626,337,571,Standard Class,302.67,3,0.0,72.64
5029,CA-2014-151792,CV-12295,TEC-AC-10001606,156,815,Second Class,239.98,3,0.2,53.99
5030,CA-2017-139304,VG-21790,OFF-AR-10001216,10,927,Standard Class,8.34,3,0.0,2.17
5031,CA-2017-139304,VG-21790,OFF-SU-10001664,10,927,Standard Class,8.57,1,0.0,2.23
5032,CA-2017-139304,VG-21790,OFF-BI-10002498,10,927,Standard Class,119.62,8,0.2,40.37
5033,CA-2016-155166,BB-11545,FUR-CH-10003968,276,483,Standard Class,212.94,3,0.0,25.55
5034,CA-2016-155166,BB-11545,OFF-AP-10002765,276,483,Standard Class,26.49,1,0.0,7.42
5035,CA-2015-103954,HR-14770,FUR-BO-10004690,202,102,Second Class,687.4,5,0.0,48.12
5036,CA-2014-169803,SC-20260,FUR-TA-10000688,61,323,Standard Class,653.55,3,0.0,111.1
5037,CA-2014-169803,SC-20260,TEC-AC-10003441,61,323,Standard Class,33.9,2,0.0,2.03
5038,CA-2017-141719,EG-13900,TEC-AC-10003610,18,702,Second Class,239.96,5,0.2,83.99
5039,CA-2015-136469,TS-21370,FUR-TA-10001520,50,656,First Class,199.84,4,0.3,-37.11
5040,CA-2015-136469,TS-21370,TEC-PH-10001817,50,656,First Class,716.0,2,0.0,193.32
5041,CA-2015-136469,TS-21370,OFF-BI-10004492,50,656,First Class,221.06,7,0.0,103.9
5042,CA-2016-158694,AI-10855,OFF-PA-10002421,2,339,Second Class,67.71,3,0.0,32.5
5043,CA-2016-158694,AI-10855,OFF-AP-10000055,2,339,Second Class,129.92,4,0.0,38.98
5044,CA-2016-158694,AI-10855,FUR-FU-10000965,2,339,Second Class,467.46,9,0.0,191.66
5045,CA-2016-158694,AI-10855,OFF-PA-10001363,2,339,Second Class,61.4,5,0.0,28.86
5046,CA-2016-158694,AI-10855,OFF-ST-10001496,2,339,Second Class,720.76,4,0.0,187.4
5047,CA-2016-158694,AI-10855,OFF-BI-10004656,2,339,Second Class,5.18,3,0.2,1.81
5048,CA-2016-158694,AI-10855,OFF-AR-10001227,2,339,Second Class,14.7,5,0.0,3.97
5049,US-2014-104759,DD-13570,OFF-BI-10002071,27,692,Standard Class,8.13,7,0.8,-13.83
5050,US-2014-104759,DD-13570,TEC-AC-10004901,27,692,Standard Class,79.98,2,0.2,14.0
5051,CA-2015-150511,AB-10060,OFF-PA-10001776,120,228,Standard Class,18.54,2,0.0,8.71
5052,CA-2015-134922,KB-16240,OFF-EN-10000483,12,210,Standard Class,24.4,2,0.2,7.93
5053,US-2017-120607,JC-15775,OFF-PA-10003129,149,241,Same Day,195.64,4,0.0,91.95
5054,CA-2015-141243,AH-10465,TEC-AC-10003198,163,929,Second Class,398.4,5,0.2,84.66
5055,CA-2015-141243,AH-10465,OFF-AR-10001246,163,929,Second Class,7.06,3,0.2,0.79
5056,CA-2015-141243,AH-10465,FUR-BO-10003272,163,929,Second Class,1352.4,9,0.32,-437.54
5057,CA-2015-162166,NM-18520,OFF-PA-10002606,521,1015,First Class,26.4,5,0.0,11.88
5058,CA-2015-162166,NM-18520,OFF-ST-10002486,521,1015,First Class,41.88,6,0.0,0.84
5059,CA-2016-120796,CS-11950,OFF-BI-10004330,12,1016,Standard Class,99.85,9,0.7,-83.2
5060,CA-2016-109722,TP-21130,TEC-PH-10000560,522,6,Second Class,699.98,2,0.0,195.99
5061,CA-2016-109722,TP-21130,OFF-ST-10000060,522,6,Second Class,584.82,9,0.0,70.18
5062,CA-2015-136798,DL-12925,OFF-BI-10003684,40,413,Standard Class,43.98,2,0.0,21.99
5063,CA-2015-136798,DL-12925,TEC-PH-10000441,40,413,Standard Class,377.97,3,0.0,105.83
5064,CA-2015-136798,DL-12925,FUR-FU-10000723,40,413,Standard Class,123.96,3,0.0,11.16
5065,CA-2017-122196,CA-12265,TEC-PH-10004977,50,586,First Class,391.98,2,0.0,113.67
5066,CA-2017-142090,SC-20380,TEC-AC-10002001,180,330,Standard Class,383.98,3,0.2,81.59
5067,CA-2017-142090,SC-20380,FUR-TA-10001889,180,330,Standard Class,1781.68,7,0.4,-653.28
5068,CA-2017-160934,TT-21460,OFF-AR-10003504,142,788,Standard Class,21.4,5,0.0,6.21
5069,CA-2014-124478,MA-17560,TEC-CO-10001571,191,234,Standard Class,549.99,1,0.0,275.0
5070,CA-2014-124478,MA-17560,OFF-AP-10002495,191,234,Standard Class,167.54,3,0.1,37.23
5071,CA-2014-124478,MA-17560,OFF-EN-10002500,191,234,Standard Class,38.34,3,0.0,17.25
5072,CA-2014-124478,MA-17560,FUR-FU-10002088,191,234,Standard Class,53.88,6,0.0,22.63
5073,CA-2014-124478,MA-17560,TEC-PH-10001128,191,234,Standard Class,299.98,2,0.0,83.99
5074,CA-2015-145485,JM-16195,OFF-ST-10000649,10,600,Same Day,62.8,4,0.0,15.7
5075,CA-2017-151071,MB-18085,OFF-BI-10002103,14,1017,Second Class,13.9,2,0.2,4.52
5076,CA-2014-134572,SV-20365,FUR-TA-10001705,33,1018,Second Class,744.1,5,0.3,-95.67
5077,CA-2014-134572,SV-20365,OFF-ST-10004634,33,1018,Second Class,44.84,5,0.2,5.6
5078,CA-2014-134572,SV-20365,FUR-TA-10004442,33,1018,Second Class,401.59,2,0.3,-131.95
5079,CA-2017-143217,CG-12040,OFF-BI-10002949,202,344,Standard Class,18.24,3,0.0,8.57
5080,US-2017-133312,BD-11500,FUR-BO-10002213,35,921,Standard Class,359.5,3,0.15,-29.61
5081,US-2017-133312,BD-11500,OFF-ST-10001325,35,921,Standard Class,10.48,1,0.0,2.83
5082,US-2015-137533,JK-15640,OFF-PA-10003441,178,218,Same Day,20.74,4,0.2,7.26
5083,CA-2016-155138,JM-15580,TEC-AC-10004209,234,163,Standard Class,35.17,4,0.2,8.35
5084,CA-2016-155138,JM-15580,OFF-PA-10000501,234,163,Standard Class,64.7,3,0.2,23.46
5085,CA-2016-108350,SC-20230,OFF-PA-10003656,112,113,Second Class,105.52,4,0.0,48.54
5086,CA-2015-144302,ME-17320,OFF-BI-10001107,177,975,Standard Class,5.79,2,0.8,-9.56
5087,CA-2015-109001,KN-16390,TEC-PH-10000562,75,617,Standard Class,466.16,7,0.4,-93.23
5088,CA-2015-109001,KN-16390,TEC-AC-10001101,75,617,Standard Class,10.31,1,0.2,-1.29
5089,CA-2015-109001,KN-16390,OFF-BI-10003529,75,617,Standard Class,2.56,3,0.7,-1.79
5090,CA-2017-132738,HM-14860,OFF-PA-10001752,523,1019,First Class,7.97,2,0.2,2.89
5091,CA-2017-132738,HM-14860,OFF-EN-10001141,523,1019,First Class,8.78,1,0.2,3.18
5092,CA-2017-156720,JM-15580,OFF-FA-10003472,523,248,Standard Class,3.02,3,0.2,-0.6
5093,CA-2015-119102,KH-16690,OFF-ST-10004507,470,294,Standard Class,51.45,3,0.0,13.89
5094,US-2014-140452,BK-11260,OFF-AP-10004036,27,777,Standard Class,14.02,4,0.8,-31.54
5095,US-2014-140452,BK-11260,FUR-TA-10004086,27,777,Standard Class,214.95,5,0.5,-120.37
5096,US-2014-140452,BK-11260,TEC-PH-10000307,27,777,Standard Class,35.04,4,0.2,-7.01
5097,US-2014-140452,BK-11260,FUR-FU-10002088,27,777,Standard Class,10.78,3,0.6,-4.85
5098,US-2014-140452,BK-11260,OFF-BI-10004965,27,777,Standard Class,4.6,2,0.8,-8.05
5099,US-2014-140452,BK-11260,OFF-ST-10002485,27,777,Standard Class,35.17,2,0.2,-8.35
5100,CA-2015-141936,PN-18775,OFF-BI-10002194,411,977,Standard Class,19.15,3,0.2,6.46
5101,CA-2014-158442,AZ-10750,OFF-AR-10003732,163,462,Same Day,4.45,2,0.2,0.33
5102,CA-2014-158442,AZ-10750,OFF-PA-10002195,163,462,Same Day,5.18,1,0.2,1.88
5103,CA-2014-158442,AZ-10750,OFF-PA-10002365,163,462,Same Day,15.55,3,0.2,5.44
5104,CA-2015-167374,GM-14500,OFF-PA-10001950,12,515,Second Class,40.03,6,0.2,12.51
5105,CA-2015-167374,GM-14500,TEC-AC-10004633,12,515,Second Class,16.78,3,0.2,5.03
5106,CA-2014-116568,BM-11785,FUR-CH-10002439,263,638,Standard Class,186.3,4,0.2,13.97
5107,CA-2015-147102,NH-18610,TEC-AC-10000682,113,445,Standard Class,66.36,4,0.0,23.23
5108,CA-2017-132213,PN-18775,OFF-AR-10004078,396,1017,First Class,42.05,9,0.2,5.26
5109,CA-2017-132213,PN-18775,OFF-AR-10001958,396,1017,First Class,67.92,5,0.2,6.79
5110,CA-2014-138450,EH-13765,OFF-EN-10001335,64,639,Standard Class,52.51,6,0.2,19.69
5111,CA-2014-138450,EH-13765,OFF-ST-10003479,64,639,Standard Class,186.91,6,0.2,-35.05
5112,CA-2014-138450,EH-13765,OFF-PA-10003016,64,639,Standard Class,10.05,4,0.2,3.14
5113,CA-2015-153073,HA-14905,FUR-FU-10001025,27,51,Same Day,17.5,9,0.6,-7.44
5114,CA-2016-147970,AB-10150,OFF-PA-10003936,78,1012,Second Class,15.55,3,0.2,5.44
5115,CA-2016-150658,MS-17365,OFF-BI-10004140,65,1020,Standard Class,10.78,3,0.2,3.37
5116,CA-2017-125640,DD-13570,OFF-LA-10004178,64,801,Standard Class,3.3,1,0.2,1.07
5117,CA-2017-154137,MT-17815,OFF-ST-10003324,30,344,Standard Class,35.48,1,0.0,0.0
5118,CA-2015-127173,GM-14500,OFF-FA-10004854,188,121,Standard Class,34.44,3,0.0,16.19
5119,CA-2015-127173,GM-14500,TEC-MA-10002859,188,121,Standard Class,629.93,7,0.0,296.07
5120,CA-2015-127173,GM-14500,OFF-BI-10000088,188,121,Standard Class,79.06,9,0.2,28.66
5121,CA-2014-149538,KB-16585,OFF-ST-10004180,300,528,Standard Class,232.55,5,0.0,9.3
5122,CA-2014-149538,KB-16585,TEC-AC-10002926,300,528,Standard Class,99.98,2,0.0,42.99
5123,CA-2014-149538,KB-16585,OFF-PA-10003797,300,528,Standard Class,19.44,3,0.0,9.33
5124,CA-2014-149538,KB-16585,OFF-PA-10002195,300,528,Standard Class,12.96,2,0.0,6.35
5125,CA-2014-160766,DM-13015,FUR-TA-10001039,30,81,Same Day,464.29,9,0.4,-108.33
5126,CA-2014-160766,DM-13015,OFF-EN-10001099,30,81,Same Day,68.46,7,0.0,31.49
5127,CA-2014-160766,DM-13015,TEC-MA-10003979,30,81,Same Day,2799.96,4,0.0,1371.98
5128,CA-2014-160766,DM-13015,OFF-AP-10002945,30,81,Same Day,601.3,2,0.0,198.43
5129,CA-2014-160766,DM-13015,TEC-PH-10001536,30,81,Same Day,16.99,1,0.0,4.42
5130,CA-2014-160766,DM-13015,TEC-PH-10000526,30,81,Same Day,287.97,3,0.0,80.63
5131,CA-2014-160766,DM-13015,OFF-PA-10000213,30,81,Same Day,44.82,9,0.0,21.07
5132,CA-2017-146626,BP-11185,FUR-FU-10002501,159,615,Standard Class,101.12,8,0.0,37.41
5133,CA-2015-123330,EP-13915,TEC-PH-10001819,263,1021,Standard Class,107.98,3,0.2,37.79
5134,CA-2017-155607,FG-14260,OFF-AP-10001962,30,201,Standard Class,58.73,7,0.0,14.68
5135,CA-2017-155607,FG-14260,OFF-BI-10003364,30,201,Standard Class,93.34,4,0.2,32.67
5136,CA-2016-151323,AB-10255,OFF-FA-10002983,6,249,Standard Class,17.05,5,0.0,8.18
5137,CA-2015-146696,RD-19480,OFF-BI-10002432,189,640,Standard Class,8.1,2,0.2,2.73
5138,CA-2016-128972,TS-21430,FUR-FU-10003096,337,374,Standard Class,30.36,4,0.0,13.05
5139,CA-2017-128335,JA-15970,OFF-EN-10001539,185,366,Standard Class,23.34,3,0.0,10.97
5140,CA-2017-128335,JA-15970,OFF-PA-10004996,185,366,Standard Class,51.55,5,0.0,24.23
5141,CA-2015-154886,SW-20455,TEC-AC-10001956,10,628,Standard Class,119.9,2,0.0,43.16
5142,CA-2016-111213,FP-14320,FUR-CH-10000454,30,179,Standard Class,1317.49,6,0.1,292.78
5143,CA-2016-111213,FP-14320,OFF-SU-10000946,30,179,Standard Class,63.84,8,0.0,18.51
5144,CA-2016-111213,FP-14320,OFF-BI-10004140,30,179,Standard Class,3.59,1,0.2,1.12
5145,CA-2017-161333,JL-15835,FUR-FU-10003039,63,63,Standard Class,86.26,2,0.0,29.33
5146,CA-2017-161333,JL-15835,OFF-ST-10000464,63,63,Standard Class,139.04,4,0.0,38.93
5147,CA-2017-161333,JL-15835,OFF-AP-10000252,63,63,Standard Class,46.8,4,0.0,16.38
5148,CA-2017-128734,JL-15175,FUR-FU-10001731,524,166,Standard Class,8.54,4,0.2,1.92
5149,CA-2017-128734,JL-15175,FUR-CH-10001394,524,166,Standard Class,842.38,3,0.2,105.3
5150,CA-2014-141796,JG-15160,TEC-PH-10001578,256,262,Same Day,1214.85,3,0.0,352.31
5151,CA-2017-125101,SH-19975,OFF-ST-10000675,10,905,Second Class,67.78,2,0.0,16.94
5152,CA-2017-169929,LS-17200,OFF-ST-10002352,525,146,First Class,39.9,5,0.0,10.37
5153,US-2014-121566,CS-11860,OFF-BI-10004528,165,480,Standard Class,2.69,1,0.2,0.84
5154,US-2014-121566,CS-11860,OFF-AR-10001026,165,480,Standard Class,6.6,3,0.0,2.9
5155,US-2015-124219,KW-16570,OFF-BI-10002215,526,977,First Class,28.4,4,0.0,13.06
5156,US-2015-124219,KW-16570,FUR-FU-10000305,526,977,First Class,212.94,3,0.0,34.07
5157,CA-2017-163006,GH-14410,TEC-PH-10002584,156,161,Second Class,1001.58,2,0.2,125.2
5158,CA-2017-163006,GH-14410,FUR-CH-10000229,156,161,Second Class,569.06,3,0.3,-178.85
5159,CA-2017-163006,GH-14410,FUR-FU-10003799,156,161,Second Class,14.22,2,0.6,-10.31
5160,CA-2015-156146,AG-10495,TEC-PH-10001700,346,663,Second Class,105.58,2,0.2,9.24
5161,CA-2015-156146,AG-10495,TEC-PH-10001527,346,663,Second Class,68.72,2,0.2,-14.6
5162,CA-2014-111192,TS-21430,FUR-BO-10002916,6,1022,Standard Class,1367.84,8,0.0,259.89
5163,CA-2016-115378,AJ-10945,FUR-CH-10000863,100,742,Second Class,301.96,2,0.0,33.22
5164,CA-2015-161627,SJ-20215,FUR-CH-10003968,55,381,Standard Class,170.35,3,0.2,-17.04
5165,CA-2014-121006,SC-20020,OFF-AR-10001149,375,850,Standard Class,3.9,2,0.0,1.52
5166,CA-2014-121006,SC-20020,OFF-PA-10000130,375,850,Standard Class,12.84,3,0.0,5.78
5167,CA-2014-121006,SC-20020,OFF-PA-10002479,375,850,Standard Class,15.84,3,0.0,7.13
5168,CA-2014-121006,SC-20020,FUR-CH-10004997,375,850,Standard Class,563.94,3,0.0,112.79
5169,CA-2014-121006,SC-20020,OFF-ST-10004950,375,850,Standard Class,62.94,3,0.0,11.96
5170,CA-2014-121006,SC-20020,OFF-ST-10001490,375,850,Standard Class,535.41,3,0.0,160.62
5171,CA-2016-122903,LA-16780,FUR-CH-10002024,186,1023,Second Class,3504.9,5,0.0,700.98
5172,CA-2016-122903,LA-16780,OFF-PA-10001790,186,1023,Second Class,144.12,3,0.0,69.18
5173,CA-2016-122903,LA-16780,OFF-PA-10000994,186,1023,Second Class,314.55,3,0.0,150.98
5174,CA-2015-107741,FC-14335,OFF-AR-10002399,261,937,First Class,3.41,1,0.2,0.89
5175,CA-2017-106432,CA-12265,OFF-BI-10002799,527,16,Standard Class,2.07,2,0.8,-3.52
5176,CA-2017-106432,CA-12265,FUR-BO-10004360,527,16,Standard Class,328.4,3,0.32,-91.76
5177,CA-2016-148908,JH-15985,OFF-BI-10002082,10,733,First Class,53.25,2,0.2,19.97
5178,CA-2016-123015,AJ-10795,OFF-BI-10004967,24,483,Standard Class,4.99,3,0.2,1.68
5179,US-2015-120502,BT-11395,FUR-FU-10004973,2,658,Standard Class,37.68,2,0.0,15.83
5180,US-2015-120502,BT-11395,TEC-PH-10003645,2,658,Standard Class,258.58,2,0.2,19.39
5181,US-2015-120502,BT-11395,OFF-AP-10004980,2,658,Standard Class,75.84,2,0.0,29.58
5182,CA-2017-108749,DJ-13510,OFF-PA-10003797,470,511,First Class,45.36,7,0.0,21.77
5183,CA-2017-108749,DJ-13510,OFF-BI-10003707,470,511,First Class,45.78,3,0.0,22.89
5184,CA-2017-163335,AG-10675,OFF-ST-10000885,113,242,First Class,40.29,3,0.0,10.07
5185,CA-2017-163335,AG-10675,OFF-BI-10002827,113,242,First Class,38.71,7,0.0,17.81
5186,CA-2015-134719,JD-15790,OFF-ST-10004459,134,999,Standard Class,1801.63,6,0.2,-337.81
5187,US-2015-154389,EH-14125,TEC-PH-10002789,12,155,Standard Class,748.75,8,0.4,-162.23
5188,CA-2015-115567,ZC-21910,TEC-AC-10001314,135,1024,Standard Class,199.96,4,0.0,16.0
5189,CA-2015-115567,ZC-21910,FUR-CH-10000015,135,1024,Standard Class,1516.2,7,0.0,394.21
5190,US-2017-136679,XP-21865,TEC-AC-10004855,90,238,Standard Class,167.95,6,0.2,-27.29
5191,US-2017-136679,XP-21865,OFF-AR-10003582,90,238,Standard Class,45.04,2,0.2,4.5
5192,US-2017-141943,DK-12985,OFF-EN-10003448,35,1025,Standard Class,23.16,2,0.0,11.58
5193,CA-2014-101560,CS-12250,FUR-FU-10003773,38,684,Second Class,397.6,5,0.0,43.74
5194,CA-2014-101560,CS-12250,OFF-PA-10001363,38,684,Second Class,85.96,7,0.0,40.4
5195,CA-2014-101560,CS-12250,OFF-AR-10004757,38,684,Second Class,13.12,4,0.0,4.33
5196,CA-2014-101560,CS-12250,OFF-BI-10000309,38,684,Second Class,45.66,3,0.0,22.37
5197,CA-2014-159709,AI-10855,OFF-EN-10001434,299,1026,Standard Class,158.13,3,0.0,77.48
5198,CA-2014-159709,AI-10855,TEC-PH-10003988,299,1026,Standard Class,43.6,5,0.2,4.36
5199,CA-2016-103982,AA-10315,OFF-SU-10000151,218,841,Standard Class,3930.07,3,0.2,-786.01
5200,CA-2016-103982,AA-10315,OFF-FA-10001332,218,841,Standard Class,2.3,1,0.2,0.78
5201,CA-2016-103982,AA-10315,TEC-PH-10000895,218,841,Standard Class,431.98,3,0.2,32.4
5202,CA-2016-103982,AA-10315,TEC-AC-10002857,218,841,Standard Class,41.72,7,0.2,5.74
5203,CA-2015-142454,RE-19450,FUR-FU-10004018,233,763,Standard Class,104.23,7,0.0,28.14
5204,CA-2015-142454,RE-19450,OFF-ST-10003638,233,763,Standard Class,70.26,3,0.0,18.97
5205,CA-2015-102015,TM-21010,OFF-AR-10004685,136,812,Standard Class,9.26,2,0.0,3.06
5206,CA-2015-102015,TM-21010,OFF-ST-10001713,136,812,Standard Class,105.98,2,0.0,4.24
5207,CA-2015-102015,TM-21010,OFF-FA-10000490,136,812,Standard Class,1.24,1,0.0,0.58
5208,CA-2015-102015,TM-21010,OFF-LA-10002043,136,812,Standard Class,20.7,2,0.0,9.94
5209,CA-2015-102015,TM-21010,OFF-PA-10002464,136,812,Standard Class,28.9,5,0.0,14.16
5210,CA-2015-102015,TM-21010,OFF-EN-10002504,136,812,Standard Class,27.18,1,0.0,12.77
5211,CA-2015-156755,YS-21880,OFF-ST-10002615,286,1027,Standard Class,465.18,3,0.0,120.95
5212,CA-2015-130876,AZ-10750,OFF-ST-10004258,24,794,Second Class,36.63,3,0.0,9.89
5213,CA-2016-145898,CM-12445,OFF-ST-10004507,72,183,Same Day,51.45,3,0.0,13.89
5214,CA-2016-145898,CM-12445,OFF-LA-10000262,72,183,Same Day,7.83,3,0.0,3.6
5215,CA-2016-145898,CM-12445,OFF-AR-10002445,72,183,Same Day,35.4,5,0.0,13.45
5216,CA-2016-145898,CM-12445,OFF-PA-10001667,72,183,Same Day,29.9,5,0.0,13.46
5217,US-2017-159562,JB-16000,OFF-EN-10000461,528,429,Standard Class,17.48,2,0.0,8.22
5218,CA-2017-134635,NS-18640,OFF-PA-10002254,14,5,Second Class,79.14,3,0.0,36.4
5219,CA-2017-167080,LC-16930,OFF-AR-10001868,165,194,Standard Class,8.4,5,0.0,4.2
5220,CA-2017-145653,CA-12775,FUR-CH-10004875,186,854,Same Day,498.26,7,0.0,134.53
5221,CA-2014-140487,SR-20425,FUR-BO-10000711,152,1028,Standard Class,212.94,3,0.0,57.49
5222,CA-2017-117401,PP-18955,OFF-AP-10000938,335,797,Second Class,706.86,7,0.0,197.92
5223,CA-2017-117401,PP-18955,TEC-PH-10003555,335,797,Second Class,114.95,5,0.0,2.3
5224,CA-2017-117401,PP-18955,OFF-BI-10001267,335,797,Second Class,43.19,7,0.0,20.73
5225,US-2017-109582,JM-15865,OFF-PA-10004071,2,511,Second Class,166.44,3,0.0,79.89
5226,CA-2016-119865,AS-10090,OFF-BI-10001553,165,1029,Standard Class,36.56,5,0.2,12.8
5227,CA-2016-119865,AS-10090,OFF-BI-10003007,165,1029,Standard Class,186.14,6,0.2,60.5
5228,CA-2016-119865,AS-10090,FUR-BO-10003272,165,1029,Standard Class,353.57,2,0.2,-44.2
5229,US-2014-147648,LS-16975,OFF-PA-10001033,10,36,Standard Class,81.98,2,0.0,40.17
5230,CA-2017-124436,SA-20830,OFF-BI-10001553,254,499,Second Class,14.62,2,0.2,5.12
5231,CA-2017-124436,SA-20830,FUR-TA-10001095,254,499,Second Class,697.16,5,0.2,8.71
5232,CA-2017-124436,SA-20830,FUR-FU-10001185,254,499,Second Class,30.93,1,0.0,12.68
5233,CA-2017-124436,SA-20830,OFF-BI-10000343,254,499,Second Class,27.5,7,0.2,9.28
5234,CA-2014-115084,LS-17200,FUR-CH-10004626,465,639,Standard Class,605.34,6,0.0,145.28
5235,CA-2017-131037,TM-21490,FUR-TA-10001768,95,1030,First Class,210.01,1,0.2,2.63
5236,CA-2016-111143,TT-21265,OFF-AP-10001947,305,259,First Class,54.96,3,0.0,15.94
5237,CA-2014-166744,DN-13690,FUR-FU-10004952,210,60,Standard Class,164.22,3,0.0,50.91
5238,CA-2014-166744,DN-13690,FUR-BO-10001337,210,60,Standard Class,362.94,3,0.0,36.29
5239,CA-2014-166744,DN-13690,TEC-AC-10003628,210,60,Standard Class,59.98,2,0.0,26.39
5240,CA-2016-116561,EB-14110,OFF-ST-10004186,59,109,Standard Class,332.94,3,0.0,6.66
5241,CA-2016-116561,EB-14110,OFF-BI-10001658,59,109,Standard Class,39.87,2,0.2,12.96
5242,CA-2016-110730,CM-11815,OFF-SU-10004737,61,714,Second Class,13.68,2,0.0,3.69
5243,CA-2017-146367,HM-14860,OFF-BI-10002827,297,1019,Standard Class,3.32,3,0.8,-5.64
5244,CA-2016-149454,KM-16375,OFF-BI-10003694,102,198,First Class,10.44,1,0.0,4.8
5245,CA-2016-156265,BF-11020,FUR-TA-10001691,4,1031,Second Class,136.46,2,0.2,15.35
5246,CA-2016-156265,BF-11020,TEC-PH-10001918,4,1031,Second Class,333.58,3,0.2,33.36
5247,CA-2016-156265,BF-11020,OFF-BI-10000285,4,1031,Second Class,12.54,2,0.2,4.7
5248,US-2015-168914,JE-15745,OFF-AP-10000358,529,1032,Standard Class,20.77,8,0.8,-52.96
5249,US-2017-110989,EJ-14155,TEC-AC-10002345,60,133,Second Class,43.5,3,0.0,10.88
5250,CA-2015-106215,BN-11470,OFF-FA-10001229,106,393,Standard Class,12.58,4,0.2,4.09
5251,US-2016-169369,EC-14050,TEC-AC-10001314,113,940,Standard Class,249.95,5,0.0,20.0
5252,US-2016-169369,EC-14050,OFF-PA-10004438,113,940,Standard Class,49.12,4,0.0,23.09
5253,CA-2015-132318,TT-21220,OFF-AP-10000026,221,629,First Class,182.91,3,0.0,53.04
5254,US-2014-131982,NP-18685,OFF-BI-10004224,120,1010,Second Class,107.65,2,0.2,33.64
5255,CA-2015-125185,AH-10195,FUR-CH-10002647,530,617,Second Class,99.37,2,0.3,-7.1
5256,CA-2015-125185,AH-10195,FUR-FU-10003247,530,617,Second Class,33.57,2,0.2,-5.45
5257,CA-2016-130078,CC-12145,OFF-PA-10003270,337,591,Standard Class,10.56,2,0.0,4.75
